ENSEMBL,RNAseq_MEAN,RNAseq_SD,RNAseq_VAR,RNAseq_CV,RNAseq_FF,RNAseq_GC,scRNAseq_MEAN,scRNAseq_SD,scRNAseq_VAR,scRNAseq_CV,scRNAseq_FF,scRNAseq_GC
ENSG00000259758,2.75849725407665,0.173789189024048,0.0302026822216363,0.0630014000438875,0.0109489622210068,0.0343592031385685,0.000953939965348381,0.0210882893262021,0.000444715946705611,22.106516229772,0.466188610247815,0.998172386594773
ENSG00000259772,0.430946368497178,0.224646990563741,0.0504662703693456,0.521287582367021,0.117105686596999,0.266456507696206,6.25862787529364e-05,0.00640117894095881,4.09750918341746e-05,102.277672814322,0.654697685349316,0.999904404468607
ENSG00000259775,0.559994984800476,0.212954854420342,0.045349770021189,0.380279931428702,0.0809824574363767,0.21434406344514,3.41799972265926e-05,0.00349797118297799,1.22358023969444e-05,102.339715237206,0.35798137477392,0.999904520198404
ENSG00000259802,0.911446895788672,0.255664941181342,0.0653645621492589,0.280504483983256,0.0717151623986817,0.155886774436098,0.000780601615129132,0.0188962006710112,0.000357066399799126,24.2072272267657,0.457424623365732,0.998469322629146
ENSG00000259803,0.740053935528322,0.420656030263764,0.176951495797269,0.568412665711262,0.239106215509743,0.311402046578303,0.000151579500314472,0.00888355907258815,7.89176217961632e-05,58.6065995346205,0.520635189009318,0.999722211603198
ENSG00000259804,1.38870162082782,0.243675752611348,0.0593778724107069,0.175470201054487,0.0427578333028166,0.0972980130691052,0.000877474121530939,0.0204771796169126,0.000419314885063299,23.3365054472328,0.477865813674044,0.998358802819423
ENSG00000259806,1.69064926831589,0.246749640593949,0.0608853851332431,0.145949633207924,0.036013019538874,0.081297748401274,5.85777104070643e-05,0.00599642371187348,3.59570973323186e-05,102.366986865884,0.613835827355626,0.999904571046856
ENSG00000259818,0.252095165995397,0.0999132315957291,0.00998265384790179,0.396331406043515,0.0395987515606867,0.222908092097185,0.000646310369340487,0.0184421206170267,0.000340111812852963,28.5344650061016,0.526236045384855,0.998902174850002
ENSG00000259826,1.02463157527092,0.18394795208004,0.0338368490744408,0.179525945246615,0.0330234299733483,0.0985081061619528,0.00156273180170472,0.0276480984900202,0.000764417350113856,17.6921583472353,0.489154536485393,0.997142481286078
ENSG00000259834,4.53116969326709,0.112615135748396,0.0126821687996296,0.0248534359496029,0.00279887306327859,0.0137659367730813,0.000654644108490972,0.0195744672272979,0.000383159767232559,29.9009293345956,0.585294761325792,0.998983224538213
ENSG00000259863,1.10240898806597,0.216217098598826,0.0467498337264944,0.196131472928347,0.0424069780204813,0.107173001814891,0.000130708884293952,0.00969309728870653,9.395613504833e-05,74.15790702419,0.718819807512328,0.999830415205371
ENSG00000259865,3.41583067403289,0.215964619713636,0.0466407169680556,0.0632246268397896,0.0136542824919917,0.0348457444995532,0.000127279637065551,0.00748879623529898,5.60820690538282e-05,58.8373474968515,0.4406209064294,0.999722248923527
ENSG00000259877,1.84401242362353,0.173366511155084,0.030055947190086,0.0940159127639797,0.0162992107889519,0.0514417554842627,0.00114291649207403,0.021941710980034,0.000481438680731346,19.1980001445397,0.421236970566142,0.99758117679121
ENSG00000259886,0.366587456190882,0.127067672497208,0.0161461933938578,0.346623078207684,0.0440445877816682,0.194023186253099,1.33464421008923e-05,0.00136623506324832,1.86659824804913e-06,102.366986865884,0.13985736677525,0.999904571046856
ENSG00000259891,1.17385678889979,0.200383545208535,0.0401535651903411,0.170705274360041,0.0342065280620606,0.0965869065323602,9.56971730508324e-05,0.00593581421186801,3.52338903578142e-05,62.0270591349132,0.368181099133395,0.999761814106433
ENSG00000259901,0.69712625591529,0.14132693238525,0.0199733018174249,0.202727886356389,0.028650910287694,0.113710900678694,5.97972506942051e-05,0.00612126437642965,3.74698775661466e-05,102.366986865884,0.626615390024575,0.999904571046856
ENSG00000259915,1.01877809177466,0.228849128313208,0.0523719235297152,0.224630987023449,0.051406605572452,0.124136331003183,4.24461760569206e-05,0.00434508714692578,1.88797823143796e-05,102.366986865884,0.444793478900471,0.999904571046856
