ENSEMBL,MEAN,SD,VAR,CV,FF,GC
ENSG00000075975,0.0121401665919454,0.0736636147590107,0.00542632813936395,6.06775979564269,0.446973120036437,0.976435085345927
ENSG00000132155,0.00850012274729071,0.0638793587407941,0.00408057247313507,7.51511015075103,0.480060417296408,0.984154198654505
ENSG00000088726,0,0,0,NaN,NaN,NaN
ENSG00000144712,0.000493304453728372,0.0151190556430632,0.000228585843538042,30.6485285685019,0.463376808805194,0.999041086636845
ENSG00000272263,0,0,0,NaN,NaN,NaN
ENSG00000144713,2.49295153903752,0.304778351215004,0.0928898433693366,0.122256027220117,0.0372609904022441,0.06544779897976
ENSG00000232746,0,0,0,NaN,NaN,NaN
ENSG00000144711,0.00247013999689382,0.0353083271200446,0.00124667796401608,14.2940591077609,0.504699314850073,0.995648353746747
ENSG00000132182,0.0079230163948712,0.0613975476735931,0.00376965886033114,7.74926424654852,0.475785821012734,0.985313295269379
ENSG00000244502,6.10579654251494e-05,0.00444726982650263,1.97782089097208e-05,72.8368493043634,0.323925122168815,0.999819868774772
ENSG00000163517,0.00140177083406141,0.0245247888633183,0.000601465268790339,17.4955765003767,0.42907531971377,0.99709733501944
ENSG00000163520,8.16665948521985e-06,0.000833204478117449,6.94229702354971e-07,102.025127853732,0.0850077934082349,0.999903932658256
ENSG00000224514,0,0,0,NaN,NaN,NaN
ENSG00000154764,0.00513019248458957,0.051256673995565,0.00262724662908763,9.99117950243259,0.512114630587358,0.990904766843887
ENSG00000180438,0,0,0,NaN,NaN,NaN
ENSG00000163528,0.004156274869206,0.0440702190288365,0.00194218420524963,10.6032975237885,0.467289644301281,0.992150906544737
ENSG00000170876,0.0072629817497321,0.0581504736709007,0.00338147758815012,8.0064188063044,0.465577045994209,0.986104465933209
ENSG00000268279,0,0,0,NaN,NaN,NaN
ENSG00000228242,4.71996816331377e-05,0.00483168918981329,2.33452204269586e-05,102.366986865884,0.494605463833649,0.999904571046856
ENSG00000154767,0.00870623395520908,0.0634618276121506,0.00402740356387432,7.28923986406089,0.462588483676648,0.983475309307817
ENSG00000170860,0.0196648002504308,0.0977952948441784,0.00956391969365979,4.97311407178091,0.486347156943547,0.964822114225827
ENSG00000255021,0,0,0,NaN,NaN,NaN
ENSG00000251576,0,0,0,NaN,NaN,NaN
